"UserID","UserNo","Name","Email","IP","ID","Started","Ended","Tracking","Q1","Q2","Q3","Q3.1","Q4.1","Q4.2","Q4.3","Q4.4","Q4.5","Q4.6","Q4.7","Q4.8","Q4.9","Q4.10","Q4.11","Q5","Q6","Q7","Q8","Q9","Q10","Q11","Q12","Q13","Q14","Q15","Q16","Q17","Q18","Q19","Q20","Q21","Q22","Q23","Q24","Q25","Q26.1","Q26.2","Q26.3","Q26.4","Q26.5","Q26.6","Q26.7","Q26.8","Q26.9","Q26.10","Q26.11","Q27.1","Q27.2","Q27.3","Q27.4","Q27.5","Q27.6","Q27.7","Q27.8","Q27.9","Q27.10","Q27.11","Q28","Q29","Q30","Q31","Q32","Q33","Q34","Q35","Q36","Q37.1","Q37.2","Q37.3","Q37.4","Q37.5","Q37.6","Q37.7","Q37.8","Q38.1","Q38.2","Q38.3","Q38.4","Q38.5","Q38.6","Q38.7","Q38.8","Q38.9","Q38.10","Q38.11","Q38.12","Q38.13","Q39.1","Q39.2","Q39.3","Q39.4","Q39.5","Q39.6","Q39.7","Q39.8","Q40","Q41","Q42","Q43","Q44","Q45","Q46"
100000263,264,NA,NA,"100.00.000.00",NA,1697629500,1698295500,"Web Link 2","Civil service, including devolved administrations","Other","Veterinary Medicines Directorate",NA,"Yes","Yes","Yes","Yes","No","Yes","No","Yes","Yes","Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Master's degree (or equivalent)","Mathematics","PhD","Yes",NA,NA,NA,NA,NA,NA,"All the time","No","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","No","No",NA,"Yes","Yes","Yes","Not required for my work","Yes","Yes","Not required for my work","Not required for my work","Not required for my work","No","some text","Yes","Yes","Yes","Current employment","It has become significantly worse","Yes","No","Yes","Yes, but I haven't read it","Agree","Strongly Disagree","Strongly Disagree","Agree","Strongly Agree","Strongly Disagree","Strongly Agree","Disagree","All the time","Regularly","Never","Sometimes","All the time","Never","Regularly","I don't understand this question","Regularly","Never","Never","Regularly","Regularly","Regularly","Never","Never","I don't understand this question","Never","All the time","Regularly","Never","Yes","No","No","some text",NA,NA,"some text"
100000264,265,NA,NA,"100.00.000.00",NA,1698561000,1699615800,"Web link 4","Civil service, including devolved administrations","Fast Stream","Defence Electronics and Components Agency",NA,"No","No","No","Yes","No","Yes","Yes","Yes","No","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Doctoral degree (or equivalent)","English","BSc","Yes","Other","PhD","No","Other","MSc","Yes","All the time","No","Yes","I don't know","No","No","Yes","I don't know","No","I don't know","No","I don't know",NA,"No","Yes","Yes","Yes","Not required for my work","Not required for my work","No","No","No","Yes",NA,"Yes","No","No",NA,NA,"Yes","I don't know","Yes, and I am a RAP Champion","Yes","Neutral","Strongly Disagree","Strongly Disagree","Strongly Disagree","Neutral","Agree","Strongly Disagree","Neutral","Never","Never","Sometimes","Regularly","Sometimes","Never","Rarely","Regularly","Sometimes","All the time","Rarely","Sometimes","Sometimes","Regularly","Regularly","I don't understand this question","Rarely","Never","Regularly","Sometimes","All the time","No","I don't know","Yes","some text",NA,NA,"some text"
100000265,266,NA,NA,"100.00.000.00",NA,1698666300,1698922800,"Web link 5","Civil service, including devolved administrations","Higher Executive Officer (or equivalent)","UK Space Agency",NA,"No","Yes","Yes","No","Yes","Yes","No","No","No","No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Master's degree (or equivalent)","Other","Other","No","Science","MSc","Yes","Science","MSc","Yes","Never",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100000266,267,NA,NA,"100.00.000.00",NA,1697786100,1698548400,"Web Link 2","Civil service, including devolved administrations","Senior Executive Officer (or equivalent)","Office of the Leader of the House of Lords",NA,"Yes","Yes","Yes","Yes","Yes","Yes","No","No","No","No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bachelor's degree (or equivalent)","Other","BSc","No","Other","MSc","Yes","Other","PhD","Yes","Never",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"some text","some text"
100000267,268,NA,NA,"100.00.000.00",NA,1698895800,1699766100,"Web Link 2","Civil service, including devolved administrations","SCS Pay Band 1 (or equivalent)","Active Travel England",NA,"Yes","Yes","Yes","Yes","Yes","No","Yes","No","Yes","No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bachelor's degree (or equivalent)","English","MSc","No",NA,NA,NA,NA,NA,NA,"Never",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"some text","some text",NA
100000268,269,NA,NA,"100.00.000.00",NA,1698586200,1698460200,"Web link 3","Civil service, including devolved administrations","Higher Executive Officer (or equivalent)","Wilton Park",NA,"No","Yes","Yes","Yes","No","No","No","No","Yes","No","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Any other qualification",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Regularly","Yes","Yes","I don't know","I don't know","I don't know","Yes","Yes","No","I don't know","I don't know","I don't know",NA,"No","Yes","Not required for my work","No","No","Not required for my work","No","Yes","Not required for my work","Yes","some text","I don't know","No","I don't know",NA,NA,"Yes","Yes","No","No","Disagree","Neutral","Neutral","Neutral","Strongly Agree","Disagree","Disagree","Strongly Disagree","Rarely","Never","All the time","I don't understand this question","Sometimes","Rarely","Regularly","Rarely","Rarely","All the time","Sometimes","Sometimes","Never","I don't understand this question","Sometimes","All the time","I don't understand this question","Rarely","Sometimes","All the time","All the time","Yes","I don't know","Yes","some text","some text",NA,NA
100000269,270,NA,NA,"100.00.000.00",NA,1698302700,1699425900,"Web link 5","Civil service, including devolved administrations","Grade 7 (or equivalent)","Supreme Court of the United Kingdom",NA,"No","Yes","Yes","Yes","Yes","No","No","No","Yes","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Any other qualification",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Never",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"some text",NA,NA,NA
100000270,271,NA,NA,"100.00.000.00",NA,1698116400,1699823700,"Default Web Link","Civil service, including devolved administrations","Fast Stream","Building Digital UK",NA,"No","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Master's degree (or equivalent)","Science","BSc","Yes","Other","MSc","Yes","English","MSc","Yes","Never",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"some text"
100000271,272,NA,NA,"100.00.000.00",NA,1697922900,1697789700,"Web link 4","Civil service, including devolved administrations","Grade 6 (or equivalent)","Office of the Secretary of State for Wales",NA,"Yes","Yes","No","Yes","Yes","Yes","No","Yes","Yes","No","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Doctoral degree (or equivalent)","Mathematics","PhD","Yes",NA,NA,NA,NA,NA,NA,"All the time","No","Yes","No","No","I don't know","No","Yes","Yes","Yes","I don't know","I don't know",NA,"Yes","Yes","No","Yes","No","Not required for my work","Yes","Yes","No","No",NA,"No","Yes","I don't know",NA,NA,"Yes","Yes","No","Yes, but I haven't read it","Neutral","Agree","Agree","Strongly Agree","Disagree","Neutral","Disagree","Strongly Disagree","Never","Rarely","I don't understand this question","Rarely","Regularly","Regularly","All the time","I don't understand this question","Never","Regularly","Sometimes","Sometimes","Regularly","I don't understand this question","All the time","I don't understand this question","Never","Sometimes","Sometimes","Never","Sometimes","No","No","Yes","some text",NA,NA,"some text"
100000272,273,NA,NA,"100.00.000.00",NA,1699326000,1698222600,"Web link 4","Civil service, including devolved administrations","Fast Stream","UK Health Security Agency",NA,"No","No","Yes","Yes","Yes","Yes","No","Yes","No","Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bachelor's degree (or equivalent)","Mathematics","MSc","No","Science","Other","No","Other","Other","No","All the time","No","I don't know","No","No","Yes","Yes","I don't know","Yes","Yes","I don't know","I don't know","some text","Yes","No","Yes","No","Yes","Not required for my work","No","Yes","Yes","Yes",NA,"No","No","I don't know",NA,NA,"No",NA,NA,NA,"Neutral","Neutral","Disagree","Neutral","Neutral","Agree","Strongly Disagree","Strongly Agree","Never","All the time","All the time","Rarely","Never","All the time","Rarely","All the time","Never","Never","Sometimes","Sometimes","Regularly","Rarely","Rarely","Rarely","Never","All the time","Never","Regularly","All the time","Yes","I don't know","I don't know","some text","some text","some text","some text"
100000273,274,NA,NA,"100.00.000.00",NA,1697683500,1699496100,"Web link 5","NHS or local healthcare service",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHS","Band 1",NA,"Scotland",NA,"NHS Scotland",NA,NA,"Master's degree (or equivalent)","Science","MSc","No","Other","MSc","Yes","English","BSc","Yes","Sometimes","Yes","No","I don't know","No","No","I don't know","I don't know","I don't know","I don't know","I don't know","No",NA,"No","Yes","Yes","No","Not required for my work","Not required for my work","No","Yes","No","No",NA,"No","No","No",NA,NA,"Yes","I don't know","Yes","Yes","Agree","Neutral","Disagree","Strongly Agree","Strongly Agree","Disagree","Neutral","Neutral","Rarely","Rarely","Rarely","Sometimes","I don't understand this question","Regularly","Rarely","Sometimes","All the time","Sometimes","Rarely","I don't understand this question","Sometimes","All the time","Sometimes","Sometimes","All the time","Sometimes","Regularly","Sometimes","Sometimes","Yes","I don't know","I don't know","some text","some text",NA,"some text"
100000274,275,NA,NA,"100.00.000.00",NA,1699413300,1698258600,"Web link 5","Civil service, including devolved administrations","Executive Officer (or equivalent)","Office of the Leader of the House of Lords",NA,"Yes","No","No","Yes","No","Yes","No","No","Yes","Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Doctoral degree (or equivalent)","Science","PhD","Yes","Other","BSc","No","Mathematics","PhD","No","All the time","Yes","I don't know","Yes","No","Yes","Yes","Yes","Yes","No","I don't know","No",NA,"No","Not required for my work","No","No","Yes","Not required for my work","Not required for my work","Yes","No","Yes",NA,"I don't know","Yes","Yes","Current employment","It has become significantly worse","Yes","I don't know","No","No","Agree","Agree","Neutral","Agree","Agree","Disagree","Strongly Disagree","Disagree","Rarely","Rarely","Never","I don't understand this question","All the time","All the time","I don't understand this question","Never","Rarely","Sometimes","Never","Rarely","Regularly","All the time","All the time","I don't understand this question","Sometimes","Never","I don't understand this question","Rarely","Sometimes","I don't know","No","I don't know",NA,NA,NA,"some text"
100000275,276,NA,NA,"100.00.000.00",NA,1697518800,1697858100,"Web link 5","Civil service, including devolved administrations","Grade 7 (or equivalent)","Welsh Government",NA,"Yes","No","Yes","Yes","No","No","Yes","No","No","No","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Any other qualification",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Never",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"some text",NA,"some text","some text"
100000276,277,NA,NA,"100.00.000.00",NA,1698462900,1697448600,"Web link 5","Civil service, including devolved administrations","SCS Pay Band 1 (or equivalent)","UK Statistics Authority",NA,"Yes","Yes","Yes","Yes","No","Yes","Yes","No","Yes","Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Any other qualification",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rarely","No","Yes","I don't know","Yes","No","I don't know","No","I don't know","No","I don't know","Yes",NA,"No","No","Yes","Yes","No","Not required for my work","Not required for my work","Yes","No","Not required for my work",NA,"No","No","Yes","Previous private sector employment","It has become slightly better","No",NA,NA,NA,"Strongly Disagree","Strongly Disagree","Disagree","Disagree","Agree","Neutral","Strongly Agree","Disagree","Sometimes","Sometimes","All the time","I don't understand this question","Never","Regularly","Rarely","All the time","Sometimes","All the time","Never","All the time","Sometimes","All the time","All the time","Sometimes","Never","Rarely","Regularly","Never","I don't understand this question","I don't know","No","Yes","some text",NA,NA,"some text"
100000277,278,NA,NA,"100.00.000.00",NA,1699259400,1697889600,"Default Web Link","Civil service, including devolved administrations","Fast Stream","The National Archives",NA,"No","Yes","No","Yes","Yes","Yes","No","No","Yes","Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bachelor's degree (or equivalent)","Mathematics","MSc","Yes","Other","PhD","Yes","Mathematics","BSc","Yes","Rarely","No","I don't know","I don't know","No","I don't know","Yes","Yes","I don't know","No","I don't know","I don't know",NA,"No","No","Not required for my work","Not required for my work","Not required for my work","No","No","No","Not required for my work","Yes","some text","No","No","Yes","Other: some text","It has become significantly better","Yes","No","No","No","Strongly Agree","Strongly Agree","Strongly Disagree","Strongly Disagree","Disagree","Strongly Disagree","Strongly Disagree","Neutral","Rarely","I don't understand this question","All the time","I don't understand this question","Sometimes","Sometimes","Rarely","All the time","I don't understand this question","All the time","All the time","Rarely","Never","All the time","I don't understand this question","Regularly","Sometimes","Never","All the time","Regularly","Rarely","Yes","No","I don't know",NA,"some text","some text",NA
100000278,279,NA,NA,"100.00.000.00",NA,1698369300,1697691600,"Web link 5","NHS or local healthcare service",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHS","Band 3",NA,"England","NHS England",NA,NA,NA,"Any other qualification",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sometimes","No","No","No","I don't know","Yes","No","I don't know","I don't know","I don't know","No","No",NA,"Not required for my work","Not required for my work","Not required for my work","No","No","Yes","Yes","No","Not required for my work","Yes",NA,"No","I don't know","Yes","Education","It has become significantly worse","No",NA,NA,NA,"Strongly Agree","Neutral","Disagree","Agree","Disagree","Agree","Strongly Disagree","Neutral","Rarely","Never","Regularly","I don't understand this question","I don't understand this question","Regularly","Regularly","I don't understand this question","Never","Sometimes","Rarely","I don't understand this question","Sometimes","Sometimes","Sometimes","Never","Sometimes","Never","Sometimes","Sometimes","Sometimes","Yes","Yes","I don't know",NA,NA,"some text","some text"
100000279,280,NA,NA,"100.00.000.00",NA,1699074000,1698684300,"Web link 4","Civil service, including devolved administrations","Senior Executive Officer (or equivalent)","Centre for Environment, Fisheries and Aquaculture Science",NA,"No","Yes","Yes","Yes","Yes","Yes","No","Yes","No","No","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bachelor's degree (or equivalent)","English","MSc","Yes","Science","MSc","No","Other","MSc","No","Sometimes","Yes","I don't know","No","No","No","Yes","Yes","I don't know","Yes","Yes","No",NA,"Not required for my work","Not required for my work","Yes","No","Not required for my work","Yes","Yes","Not required for my work","No","Not required for my work",NA,"I don't know","I don't know","Yes","Previous public sector employment","It has stayed the same","Yes","Yes","Yes, and I am a RAP Champion","No","Agree","Neutral","Strongly Agree","Disagree","Agree","Agree","Strongly Agree","Disagree","Regularly","Sometimes","All the time","Sometimes","All the time","I don't understand this question","I don't understand this question","Regularly","Rarely","Rarely","Never","Regularly","Regularly","Rarely","Never","Rarely","Never","All the time","Sometimes","Never","Regularly","I don't know","No","No","some text",NA,NA,"some text"
100000280,281,NA,NA,"100.00.000.00",NA,1699733700,1698326100,"Web Link 2","Civil service, including devolved administrations","Grade 6 (or equivalent)","UK Health Security Agency",NA,"Yes","No","No","No","Yes","No","No","No","No","Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bachelor's degree (or equivalent)","Other","BSc","No","Other","PhD","No","Science","BSc","Yes","All the time","Yes","No","No","I don't know","Yes","I don't know","No","I don't know","Yes","No","I don't know",NA,"Yes","Not required for my work","Not required for my work","No","Not required for my work","Not required for my work","Not required for my work","No","Yes","Not required for my work",NA,"No","Yes","No",NA,NA,"Yes","Yes","Yes, and I am a RAP Champion","Yes","Disagree","Strongly Agree","Strongly Agree","Agree","Neutral","Neutral","Strongly Agree","Strongly Agree","All the time","I don't understand this question","Rarely","Regularly","I don't understand this question","Regularly","All the time","Regularly","Never","Regularly","Rarely","Never","Regularly","Rarely","All the time","All the time","Sometimes","Never","Regularly","Rarely","All the time","No","I don't know","I don't know","some text","some text","some text","some text"
100000281,282,NA,NA,"100.00.000.00",NA,1697978700,1697926500,"Web Link 2","Civil service, including devolved administrations","Other","Department of Health & Social Care (excl. agencies)",NA,"Yes","Yes","No","Yes","No","Yes","No","Yes","No","Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Doctoral degree (or equivalent)","Mathematics","PhD","Yes",NA,NA,NA,NA,NA,NA,"Never",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"some text",NA,NA,NA
100000282,283,NA,NA,"100.00.000.00",NA,1698299100,1698971400,"Default Web Link","Civil service, including devolved administrations","Administrative Officer (or equivalent)","Welsh Government",NA,"No","Yes","No","No","Yes","No","Yes","Yes","No","No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Master's degree (or equivalent)","Other","MSc","Yes","Mathematics","PhD","No","English","Other","Yes","All the time","Yes","Yes","Yes","Yes","No","Yes","I don't know","Yes","I don't know","I don't know","I don't know","some text","Not required for my work","No","No","Not required for my work","Yes","No","Not required for my work","No","No","Yes",NA,"Yes","No","No",NA,NA,"No",NA,NA,NA,"Neutral","Strongly Agree","Strongly Agree","Strongly Disagree","Disagree","Neutral","Neutral","Neutral","All the time","Regularly","Never","All the time","All the time","All the time","Rarely","Rarely","Never","All the time","Regularly","Regularly","Never","Never","Never","I don't understand this question","Never","Never","Regularly","Rarely","I don't understand this question","No","No","I don't know","some text","some text","some text",NA
100000283,284,NA,NA,"100.00.000.00",NA,1699876800,1700079300,"Web link 5","NHS or local healthcare service",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHS","Band 5",NA,"Wales",NA,NA,"Local Health Board",NA,"Any other qualification",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rarely","Yes","No","I don't know","I don't know","No","I don't know","Yes","I don't know","No","Yes","No",NA,"Yes","No","Not required for my work","Not required for my work","Not required for my work","Not required for my work","Not required for my work","Not required for my work","Not required for my work","No","some text","Yes","I don't know","I don't know",NA,NA,"Yes","Yes","Yes, and I am a RAP Champion","Yes, but I haven't read it","Strongly Agree","Strongly Agree","Agree","Disagree","Disagree","Agree","Strongly Agree","Disagree","Never","I don't understand this question","Regularly","All the time","Rarely","Rarely","All the time","Regularly","I don't understand this question","Rarely","All the time","Sometimes","Never","I don't understand this question","Sometimes","Never","All the time","Sometimes","Rarely","Regularly","Never","Yes","I don't know","I don't know","some text","some text","some text","some text"
100000284,285,NA,NA,"100.00.000.00",NA,1697765400,1699126200,"Web link 4","Civil service, including devolved administrations","Executive Officer (or equivalent)","Accountant in Bankruptcy",NA,"No","Yes","No","Yes","Yes","Yes","No","Yes","No","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Master's degree (or equivalent)","Mathematics","BSc","No","Other","PhD","No",NA,NA,NA,"All the time","No","Yes","Yes","I don't know","Yes","No","No","Yes","Yes","No","Yes",NA,"Yes","Yes","Yes","Yes","Not required for my work","Yes","Not required for my work","Not required for my work","No","Yes",NA,"I don't know","Yes","I don't know",NA,NA,"Yes","Yes","Yes, and I am a RAP Champion","Yes","Disagree","Strongly Agree","Agree","Disagree","Strongly Disagree","Strongly Agree","Strongly Agree","Neutral","I don't understand this question","Sometimes","All the time","Sometimes","All the time","Rarely","Never","Sometimes","Rarely","I don't understand this question","Rarely","Rarely","All the time","Regularly","Sometimes","I don't understand this question","Never","Rarely","Never","Never","Sometimes","No","No","I don't know","some text","some text",NA,"some text"
100000285,286,NA,NA,"100.00.000.00",NA,1699304400,1697605200,"Web Link 2","Civil service, including devolved administrations","Other","Attorney General's Office",NA,"Yes","No","No","Yes","No","Yes","No","Yes","Yes","Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bachelor's degree (or equivalent)","Science","BSc","No","Mathematics","Other","No","Science","PhD","Yes","Rarely","Yes","Yes","I don't know","No","Yes","Yes","Yes","I don't know","I don't know","Yes","Yes",NA,"Not required for my work","Not required for my work","Yes","Yes","No","Not required for my work","No","Yes","Yes","Yes",NA,"I don't know","No","I don't know",NA,NA,"No",NA,NA,NA,"Strongly Disagree","Strongly Disagree","Strongly Disagree","Agree","Strongly Agree","Strongly Disagree","Neutral","Strongly Agree","Rarely","Never","Never","Never","Rarely","All the time","All the time","I don't understand this question","Sometimes","Rarely","Regularly","All the time","Sometimes","Never","Regularly","All the time","Regularly","Rarely","Never","Regularly","Sometimes","I don't know","I don't know","No",NA,NA,NA,"some text"
100000286,287,NA,NA,"100.00.000.00",NA,1699722900,1697443200,"Default Web Link","Civil service, including devolved administrations","Other","Social Security Scotland",NA,"Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bachelor's degree (or equivalent)","Mathematics","MSc","Yes","Other","Other","Yes",NA,NA,NA,"Rarely","Yes","No","Yes","Yes","No","I don't know","Yes","Yes","Yes","I don't know","Yes",NA,"Yes","Yes","Not required for my work","Not required for my work","Not required for my work","Not required for my work","Yes","No","Yes","Not required for my work",NA,"Yes","I don't know","I don't know",NA,NA,"No",NA,NA,NA,"Strongly Agree","Agree","Strongly Disagree","Strongly Disagree","Agree","Agree","Agree","Disagree","Never","I don't understand this question","Regularly","Regularly","Regularly","Regularly","All the time","I don't understand this question","All the time","Rarely","I don't understand this question","I don't understand this question","I don't understand this question","All the time","I don't understand this question","Never","All the time","Regularly","I don't understand this question","Regularly","Sometimes","I don't know","No","Yes",NA,"some text","some text","some text"
100000287,288,NA,NA,"100.00.000.00",NA,1698103800,1697881500,"Web Link 2","Civil service, including devolved administrations","Higher Executive Officer (or equivalent)","UK Space Agency",NA,"No","No","No","No","No","No","No","No","Yes","Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bachelor's degree (or equivalent)","English","Other","Yes","Science","PhD","No","Science","Other","No","Never",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"some text","some text",NA
100000288,289,NA,NA,"100.00.000.00",NA,1699961400,1699396200,"Web link 4","NHS or local healthcare service",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHS","Band 2",NA,"Northern Ireland",NA,NA,NA,"Other","Doctoral degree (or equivalent)","Mathematics","BSc","Yes","Mathematics","MSc","Yes","Other","MSc","No","All the time","Yes","No","Yes","No","Yes","Yes","No","I don't know","Yes","No","I don't know",NA,"Not required for my work","Yes","Yes","No","No","No","Not required for my work","Not required for my work","No","Yes","some text","No","No","Yes","Education","It has become significantly worse","No",NA,NA,NA,"Strongly Agree","Strongly Agree","Neutral","Strongly Disagree","Disagree","Strongly Agree","Strongly Disagree","Disagree","I don't understand this question","Rarely","Regularly","Regularly","All the time","Regularly","I don't understand this question","All the time","Never","I don't understand this question","Rarely","Regularly","Regularly","Regularly","Sometimes","All the time","All the time","Regularly","Regularly","Rarely","Rarely","I don't know","I don't know","Yes",NA,"some text",NA,"some text"
100000289,290,NA,NA,"100.00.000.00",NA,1698851700,1698162300,"Default Web Link","Civil service, including devolved administrations","Grade 7 (or equivalent)","Scottish Prison Service",NA,"No","Yes","Yes","Yes","No","No","Yes","No","No","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bachelor's degree (or equivalent)","Science","PhD","No","Mathematics","PhD","No","English","Other","No","Never",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"some text","some text"
100000290,291,NA,NA,"100.00.000.00",NA,1699598700,1699690500,"Web Link 2","Civil service, including devolved administrations","Senior Executive Officer (or equivalent)","Department for Culture, Media & Sport",NA,"No","No","No","No","No","No","Yes","No","No","No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Master's degree (or equivalent)","English","MSc","No","English","BSc","No","English","Other","Yes","All the time","Yes","Yes","I don't know","Yes","No","Yes","No","I don't know","Yes","Yes","Yes",NA,"Not required for my work","Yes","No","Not required for my work","Yes","Not required for my work","Yes","Yes","Not required for my work","Yes",NA,"Yes","I don't know","No",NA,NA,"Yes","Yes","No","Yes, but I haven't read it","Strongly Disagree","Disagree","Agree","Agree","Agree","Strongly Disagree","Disagree","Neutral","All the time","All the time","Rarely","Sometimes","Sometimes","Regularly","All the time","Sometimes","Rarely","I don't understand this question","I don't understand this question","Never","Never","Never","All the time","I don't understand this question","Sometimes","Sometimes","I don't understand this question","Regularly","All the time","I don't know","No","I don't know","some text",NA,"some text","some text"
