"UserID","UserNo","Name","Email","IP","ID","Started","Ended","Tracking","Q1","Q2","Q3","Q3.1","Q4.1","Q4.2","Q4.3","Q4.4","Q4.5","Q4.6","Q4.7","Q4.8","Q4.9","Q4.10","Q4.11","Q5","Q6","Q7","Q8","Q9","Q10","Q11","Q12","Q13","Q14","Q15","Q16","Q17","Q18","Q19","Q20","Q21","Q22","Q23","Q24","Q25","Q26.1","Q26.2","Q26.3","Q26.4","Q26.5","Q26.6","Q26.7","Q26.8","Q26.9","Q26.10","Q26.11","Q27.1","Q27.2","Q27.3","Q27.4","Q27.5","Q27.6","Q27.7","Q27.8","Q27.9","Q27.10","Q27.11","Q28","Q29","Q30","Q31","Q32","Q33","Q34","Q35","Q36","Q37.1","Q37.2","Q37.3","Q37.4","Q37.5","Q37.6","Q37.7","Q37.8","Q38.1","Q38.2","Q38.3","Q38.4","Q38.5","Q38.6","Q38.7","Q38.8","Q38.9","Q38.10","Q38.11","Q38.12","Q38.13","Q39.1","Q39.2","Q39.3","Q39.4","Q39.5","Q39.6","Q39.7","Q39.8","Q40","Q41","Q42","Q43","Q44","Q45","Q46"
100000304,305,NA,NA,"100.00.000.00",NA,1698312600,1699908300,"Web Link 2","Civil service, including devolved administrations","Higher Executive Officer (or equivalent)","Northern Ireland Office",NA,"Yes","No","Yes","No","No","No","No","Yes","No","No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Master's degree (or equivalent)","English","PhD","Yes","English","MSc","No","Other","BSc","Yes","Never",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"some text"
100000305,306,NA,NA,"100.00.000.00",NA,1698944400,1698579000,"Web link 5","Civil service, including devolved administrations","Administrative Officer (or equivalent)","Forestry England",NA,"Yes","No","Yes","Yes","Yes","No","Yes","Yes","Yes","No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Any other qualification",NA,NA,NA,NA,NA,NA,NA,NA,NA,"All the time","No","I don't know","No","No","No","No","Yes","No","I don't know","Yes","Yes",NA,"Not required for my work","Not required for my work","No","No","Yes","Not required for my work","Yes","Yes","Not required for my work","No",NA,"No","Yes","I don't know",NA,NA,"No",NA,NA,NA,"Disagree","Agree","Disagree","Strongly Disagree","Agree","Agree","Strongly Agree","Neutral","All the time","Never","I don't understand this question","Sometimes","All the time","All the time","Sometimes","Sometimes","All the time","All the time","Regularly","All the time","All the time","Never","I don't understand this question","All the time","Rarely","Rarely","Rarely","Sometimes","Never","I don't know","Yes","Yes","some text","some text","some text",NA
100000306,307,NA,NA,"100.00.000.00",NA,1698409800,1698532200,"Web link 3","Civil service, including devolved administrations","Other","Centre for Environment, Fisheries and Aquaculture Science",NA,"Yes","Yes","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bachelor's degree (or equivalent)","English","Other","Yes","Other","PhD","Yes",NA,NA,NA,"Never",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"some text","some text","some text",NA
100000307,308,NA,NA,"100.00.000.00",NA,1699039800,1698330600,"Web link 4","NHS or local healthcare service",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHS","Band 5",NA,"Northern Ireland",NA,NA,NA,"Public Health Agency","Any other qualification",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rarely","No","I don't know","I don't know","No","Yes","I don't know","I don't know","Yes","I don't know","No","No","some text","Not required for my work","No","No","No","No","Not required for my work","No","Yes","Yes","Yes",NA,"No","Yes","No",NA,NA,"Yes","Yes","Yes, and I am a RAP Champion","Yes, but I haven't read it","Strongly Disagree","Agree","Strongly Agree","Strongly Agree","Strongly Disagree","Strongly Agree","Strongly Disagree","Strongly Agree","Never","I don't understand this question","Regularly","All the time","Never","Sometimes","Rarely","Never","Sometimes","Never","Never","All the time","Regularly","I don't understand this question","I don't understand this question","Rarely","Sometimes","Rarely","I don't understand this question","Rarely","Regularly","No","I don't know","Yes",NA,"some text",NA,"some text"
100000308,309,NA,NA,"100.00.000.00",NA,1699099200,1697708700,"Web Link 2","Civil service, including devolved administrations","Grade 6 (or equivalent)","NS&I",NA,"Yes","Yes","No","Yes","No","No","No","Yes","Yes","No","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Any other qualification",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rarely","No","Yes","No","I don't know","I don't know","Yes","No","Yes","I don't know","Yes","No",NA,"Not required for my work","Not required for my work","Not required for my work","Yes","Not required for my work","Yes","No","Yes","Not required for my work","No",NA,"I don't know","Yes","I don't know",NA,NA,"No",NA,NA,NA,"Neutral","Strongly Agree","Agree","Agree","Neutral","Strongly Disagree","Disagree","Neutral","Regularly","Sometimes","I don't understand this question","Rarely","All the time","Never","Regularly","Rarely","Rarely","Never","I don't understand this question","I don't understand this question","All the time","Never","Rarely","Sometimes","I don't understand this question","I don't understand this question","Never","Regularly","Rarely","I don't know","Yes","I don't know",NA,"some text",NA,"some text"
100000309,310,NA,NA,"100.00.000.00",NA,1698806700,1697438700,"Web Link 2","Civil service, including devolved administrations","Grade 7 (or equivalent)","Transport Scotland",NA,"No","No","Yes","No","Yes","No","Yes","Yes","No","Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bachelor's degree (or equivalent)","Science","PhD","No","English","Other","No","Other","Other","No","Sometimes","No","I don't know","No","I don't know","No","Yes","No","No","I don't know","Yes","Yes",NA,"No","No","Not required for my work","Not required for my work","Yes","No","No","Yes","No","Not required for my work",NA,"Yes","Yes","I don't know",NA,NA,"No",NA,NA,NA,"Disagree","Agree","Agree","Strongly Agree","Disagree","Agree","Strongly Agree","Neutral","Sometimes","Sometimes","Rarely","Sometimes","Never","Regularly","Regularly","Sometimes","Never","Sometimes","All the time","Never","Never","Sometimes","I don't understand this question","Sometimes","All the time","Never","I don't understand this question","Regularly","Sometimes","Yes","Yes","Yes",NA,"some text",NA,NA
100000310,311,NA,NA,"100.00.000.00",NA,1699641000,1700036100,"Web link 4","Civil service, including devolved administrations","Administrative Officer (or equivalent)","Department for Culture, Media & Sport",NA,"Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Any other qualification",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Regularly","Yes","Yes","No","I don't know","I don't know","No","No","I don't know","Yes","Yes","No",NA,"Not required for my work","Not required for my work","Not required for my work","No","No","Not required for my work","Yes","No","Not required for my work","No",NA,"Yes","Yes","I don't know",NA,NA,"No",NA,NA,NA,"Neutral","Strongly Disagree","Strongly Disagree","Strongly Agree","Neutral","Strongly Agree","Disagree","Neutral","Rarely","Sometimes","All the time","Sometimes","Rarely","Regularly","Rarely","Regularly","All the time","Rarely","Never","All the time","Sometimes","I don't understand this question","Regularly","Rarely","Regularly","Rarely","Rarely","Regularly","Sometimes","No","No","Yes",NA,"some text","some text",NA
100000311,312,NA,NA,"100.00.000.00",NA,1698931800,1697570100,"Web link 5","Civil service, including devolved administrations","Executive Officer (or equivalent)","Northern Ireland Office",NA,"Yes","Yes","No","No","Yes","Yes","Yes","Yes","Yes","No","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Any other qualification",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Regularly","Yes","I don't know","Yes","No","Yes","I don't know","No","Yes","Yes","Yes","I don't know",NA,"No","Not required for my work","Yes","No","No","Not required for my work","No","No","No","Not required for my work",NA,"No","Yes","I don't know",NA,NA,"Yes","I don't know","No","No","Agree","Disagree","Neutral","Strongly Disagree","Neutral","Agree","Agree","Strongly Agree","Never","Never","I don't understand this question","I don't understand this question","I don't understand this question","I don't understand this question","Never","Sometimes","Sometimes","I don't understand this question","Sometimes","Sometimes","Sometimes","I don't understand this question","All the time","All the time","Never","Regularly","Sometimes","Rarely","Sometimes","Yes","No","Yes","some text","some text",NA,NA
100000312,313,NA,NA,"100.00.000.00",NA,1698972300,1699913700,"Web Link 2","NHS or local healthcare service",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHS","Band 4",NA,"England","Other",NA,NA,NA,"Any other qualification",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Regularly","Yes","Yes","Yes","I don't know","No","I don't know","No","I don't know","Yes","Yes","I don't know",NA,"Not required for my work","No","Yes","Not required for my work","Not required for my work","No","Not required for my work","Not required for my work","Not required for my work","Not required for my work",NA,"Yes","I don't know","I don't know",NA,NA,"Yes","No","No","Yes","Agree","Strongly Disagree","Agree","Strongly Disagree","Strongly Agree","Disagree","Strongly Disagree","Agree","Regularly","All the time","I don't understand this question","I don't understand this question","Rarely","I don't understand this question","I don't understand this question","Sometimes","Regularly","Never","Never","Never","Regularly","Regularly","Sometimes","Sometimes","Sometimes","I don't understand this question","Regularly","Regularly","All the time","Yes","Yes","Yes",NA,"some text","some text",NA
100000313,314,NA,NA,"100.00.000.00",NA,1699060500,1697851800,"Web link 3","Civil service, including devolved administrations","Grade 6 (or equivalent)","Ministry of Justice (excl. agencies)",NA,"No","Yes","Yes","Yes","Yes","No","Yes","No","No","No","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Doctoral degree (or equivalent)","Other","Other","Yes","English","BSc","No","Mathematics","BSc","Yes","Rarely","Yes","No","Yes","I don't know","No","Yes","Yes","No","I don't know","Yes","No",NA,"Not required for my work","No","Yes","Yes","No","Yes","Yes","No","Not required for my work","No","some text","I don't know","No","No",NA,NA,"Yes","I don't know","Yes, and I am a RAP Champion","Yes","Strongly Agree","Agree","Strongly Disagree","Neutral","Strongly Agree","Strongly Disagree","Strongly Agree","Strongly Agree","I don't understand this question","I don't understand this question","Never","Sometimes","I don't understand this question","Sometimes","All the time","Never","Sometimes","Sometimes","Never","Rarely","All the time","Rarely","Regularly","Never","Sometimes","Never","Regularly","I don't understand this question","Sometimes","No","No","I don't know",NA,"some text",NA,"some text"
100000314,315,NA,NA,"100.00.000.00",NA,1698534000,1699745400,"Web Link 2","Civil service, including devolved administrations","Fast Stream","Wilton Park",NA,"No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Any other qualification",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Never",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"some text",NA
100000315,316,NA,NA,"100.00.000.00",NA,1699870500,1698141600,"Web Link 2","Civil service, including devolved administrations","Grade 6 (or equivalent)","Medicines and Healthcare products Regulatory Agency",NA,"No","Yes","No","Yes","Yes","No","No","Yes","Yes","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Master's degree (or equivalent)","Science","MSc","No","Mathematics","Other","Yes","English","Other","Yes","Rarely","No","No","I don't know","No","No","Yes","No","No","Yes","I don't know","No",NA,"No","Yes","Not required for my work","Not required for my work","Yes","No","Not required for my work","Not required for my work","No","Not required for my work",NA,"Yes","Yes","No",NA,NA,"Yes","No","Yes, and I am a RAP Champion","No","Disagree","Agree","Strongly Agree","Neutral","Disagree","Disagree","Disagree","Strongly Disagree","I don't understand this question","Regularly","Rarely","Rarely","Regularly","Sometimes","All the time","Rarely","Rarely","All the time","All the time","Regularly","Never","I don't understand this question","Sometimes","All the time","I don't understand this question","Never","All the time","I don't understand this question","Regularly","Yes","No","Yes","some text",NA,NA,"some text"
100000316,317,NA,NA,"100.00.000.00",NA,1697765400,1700049600,"Web Link 2","Civil service, including devolved administrations","Senior Executive Officer (or equivalent)","Department of Health & Social Care (excl. agencies)",NA,"No","No","No","Yes","Yes","No","Yes","No","Yes","Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Master's degree (or equivalent)","Mathematics","BSc","No","Other","BSc","No","Other","MSc","No","Never",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"some text","some text","some text","some text"
100000317,318,NA,NA,"100.00.000.00",NA,1699011900,1698730200,"Web link 5","Civil service, including devolved administrations","Higher Executive Officer (or equivalent)","Office of the Advocate General for Scotland",NA,"No","No","Yes","No","Yes","Yes","No","No","Yes","No","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bachelor's degree (or equivalent)","English","MSc","No","Science","PhD","Yes","Science","MSc","No","All the time","Yes","No","I don't know","I don't know","No","I don't know","No","Yes","Yes","No","I don't know","some text","No","No","Not required for my work","Yes","Yes","Not required for my work","Not required for my work","No","Not required for my work","Yes",NA,"I don't know","I don't know","Yes","Education","It has become slightly better","Yes","No","No","Yes","Neutral","Agree","Agree","Agree","Neutral","Strongly Disagree","Disagree","Neutral","Regularly","Regularly","Sometimes","All the time","All the time","Regularly","Regularly","Never","I don't understand this question","Sometimes","Regularly","Rarely","Sometimes","Rarely","All the time","Rarely","Sometimes","Rarely","Rarely","Never","I don't understand this question","No","No","No","some text","some text","some text",NA
100000318,319,NA,NA,"100.00.000.00",NA,1699993800,1699746300,"Web link 4","Civil service, including devolved administrations","Executive Officer (or equivalent)","UK Export Finance",NA,"Yes","No","No","No","No","No","No","Yes","No","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Master's degree (or equivalent)","English","PhD","No","Science","MSc","No","English","PhD","No","All the time","No","No","No","Yes","I don't know","No","No","I don't know","No","Yes","I don't know",NA,"No","Yes","No","Yes","Yes","Yes","No","Not required for my work","No","Not required for my work",NA,"Yes","No","Yes","Current employment","It has become slightly better","Yes","No","No","Yes, but I haven't read it","Disagree","Disagree","Neutral","Neutral","Disagree","Strongly Disagree","Strongly Disagree","Disagree","Sometimes","Rarely","Regularly","Never","I don't understand this question","Rarely","Never","I don't understand this question","Never","Rarely","Regularly","All the time","Sometimes","Rarely","I don't understand this question","Regularly","Regularly","Never","All the time","Rarely","Regularly","No","I don't know","Yes","some text","some text",NA,"some text"
100000319,320,NA,NA,"100.00.000.00",NA,1697573700,1698890400,"Web link 4","Civil service, including devolved administrations","Other","Planning Inspectorate",NA,"Yes","Yes","Yes","Yes","No","Yes","No","No","No","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Doctoral degree (or equivalent)","Mathematics","Other","Yes",NA,NA,NA,NA,NA,NA,"Sometimes","No","No","I don't know","Yes","No","No","No","Yes","I don't know","I don't know","No",NA,"Yes","Yes","Not required for my work","Yes","Not required for my work","No","Not required for my work","No","No","Not required for my work",NA,"No","Yes","I don't know",NA,NA,"Yes","Yes","Yes, and I am a RAP Champion","Yes","Agree","Strongly Disagree","Agree","Strongly Disagree","Neutral","Neutral","Agree","Strongly Disagree","Sometimes","Regularly","Regularly","I don't understand this question","Regularly","Regularly","I don't understand this question","Never","I don't understand this question","Sometimes","Never","Regularly","Rarely","Rarely","All the time","Sometimes","Never","All the time","Rarely","All the time","Rarely","No","I don't know","Yes","some text","some text","some text",NA
100000320,321,NA,NA,"100.00.000.00",NA,1697886000,1698795000,"Web Link 2","Civil service, including devolved administrations","Senior Executive Officer (or equivalent)","Education and Skills Funding Agency",NA,"Yes","Yes","No","No","Yes","No","No","Yes","Yes","Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Master's degree (or equivalent)","Science","Other","No","Science","Other","Yes","Other","BSc","No","Sometimes","Yes","I don't know","Yes","I don't know","Yes","I don't know","No","Yes","No","No","No",NA,"No","Yes","Yes","No","No","No","No","No","Not required for my work","No","some text","Yes","Yes","No",NA,NA,"Yes","No","No","Yes","Strongly Agree","Strongly Disagree","Neutral","Neutral","Strongly Disagree","Strongly Disagree","Strongly Agree","Strongly Disagree","Regularly","Regularly","Rarely","Never","I don't understand this question","All the time","All the time","Regularly","I don't understand this question","Rarely","Regularly","Sometimes","Rarely","All the time","Never","Never","Never","All the time","Never","Sometimes","I don't understand this question","Yes","Yes","Yes","some text","some text",NA,NA
100000321,322,NA,NA,"100.00.000.00",NA,1700019000,1698974100,"Web link 3","Civil service, including devolved administrations","Grade 6 (or equivalent)","Scottish Public Pensions Agency",NA,"Yes","No","Yes","No","Yes","Yes","No","No","Yes","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Doctoral degree (or equivalent)","Other","BSc","Yes","Science","Other","No","English","Other","No","Rarely","No","I don't know","Yes","I don't know","No","No","I don't know","No","I don't know","I don't know","No",NA,"No","Yes","Yes","No","Not required for my work","Not required for my work","Not required for my work","Yes","Yes","No",NA,"Yes","No","No",NA,NA,"Yes","Yes","Yes","No","Neutral","Strongly Agree","Strongly Agree","Disagree","Disagree","Agree","Strongly Agree","Strongly Agree","Rarely","Regularly","Regularly","Never","I don't understand this question","Regularly","Regularly","Regularly","Sometimes","Never","Regularly","Regularly","Never","I don't understand this question","I don't understand this question","Never","Never","I don't understand this question","Never","Sometimes","All the time","I don't know","No","No","some text","some text","some text",NA
100000322,323,NA,NA,"100.00.000.00",NA,1697806800,1698037200,"Web Link 2","Civil service, including devolved administrations","Administrative Officer (or equivalent)","Competition and Markets Authority",NA,"Yes","No","No","Yes","No","No","Yes","No","Yes","No","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Any other qualification",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Never",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"some text",NA,"some text"
100000323,324,NA,NA,"100.00.000.00",NA,1699788600,1699920900,"Web Link 2","Civil service, including devolved administrations","Higher Executive Officer (or equivalent)","NS&I",NA,"No","No","No","No","No","No","Yes","Yes","No","No","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Master's degree (or equivalent)","Other","MSc","Yes","Mathematics","MSc","No",NA,NA,NA,"Regularly","Yes","No","I don't know","I don't know","No","I don't know","No","I don't know","No","No","I don't know",NA,"Not required for my work","Not required for my work","Yes","Not required for my work","Yes","Not required for my work","Not required for my work","No","Not required for my work","No","some text","No","Yes","No",NA,NA,"Yes","I don't know","No","Yes, but I haven't read it","Strongly Agree","Agree","Disagree","Agree","Strongly Disagree","Strongly Agree","Agree","Neutral","Regularly","Sometimes","Rarely","Regularly","Never","All the time","All the time","I don't understand this question","Rarely","Never","All the time","Never","Rarely","Rarely","All the time","All the time","I don't understand this question","Rarely","Regularly","Sometimes","Sometimes","Yes","I don't know","Yes","some text",NA,"some text","some text"
100000324,325,NA,NA,"100.00.000.00",NA,1699621200,1700024400,"Web link 3","Civil service, including devolved administrations","Grade 6 (or equivalent)","Department for Business & Trade (excl. agencies)",NA,"No","Yes","No","Yes","Yes","Yes","No","Yes","No","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Any other qualification",NA,NA,NA,NA,NA,NA,NA,NA,NA,"All the time","Yes","No","I don't know","Yes","I don't know","I don't know","I don't know","Yes","I don't know","Yes","I don't know","some text","No","Yes","Yes","Not required for my work","Yes","No","No","Not required for my work","Not required for my work","Not required for my work","some text","No","I don't know","I don't know",NA,NA,"No",NA,NA,NA,"Strongly Disagree","Strongly Agree","Agree","Neutral","Strongly Disagree","Neutral","Disagree","Neutral","Sometimes","Regularly","I don't understand this question","I don't understand this question","Regularly","Sometimes","All the time","Regularly","Rarely","Sometimes","Never","Regularly","Regularly","I don't understand this question","Never","Never","All the time","Rarely","Never","I don't understand this question","I don't understand this question","I don't know","Yes","No","some text","some text","some text",NA
100000325,326,NA,NA,"100.00.000.00",NA,1697703300,1697933700,"Default Web Link","Civil service, including devolved administrations","Higher Executive Officer (or equivalent)","Submarine Delivery Agency",NA,"Yes","Yes","Yes","No","Yes","No","No","No","No","No","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Doctoral degree (or equivalent)","English","PhD","Yes","Mathematics","Other","No","English","MSc","Yes","Regularly","No","I don't know","I don't know","I don't know","Yes","Yes","No","Yes","No","I don't know","No","some text","Yes","Yes","Not required for my work","Not required for my work","Not required for my work","Not required for my work","No","Not required for my work","Not required for my work","Not required for my work",NA,"No","Yes","No",NA,NA,"No",NA,NA,NA,"Neutral","Strongly Agree","Disagree","Strongly Disagree","Strongly Disagree","Neutral","Strongly Agree","Strongly Disagree","Regularly","Never","All the time","Regularly","Never","Sometimes","Regularly","Regularly","All the time","All the time","Regularly","Sometimes","Rarely","I don't understand this question","Sometimes","I don't understand this question","I don't understand this question","Never","Never","Never","All the time","No","Yes","Yes","some text",NA,NA,NA
100000326,327,NA,NA,"100.00.000.00",NA,1698226200,1699224300,"Web link 5","Civil service, including devolved administrations","Fast Stream","Transport Scotland",NA,"Yes","Yes","Yes","Yes","Yes","No","Yes","No","Yes","No","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Any other qualification",NA,NA,NA,NA,NA,NA,NA,NA,NA,"All the time","Yes","I don't know","No","I don't know","I don't know","Yes","Yes","No","I don't know","I don't know","No",NA,"Not required for my work","Not required for my work","No","Not required for my work","Yes","Not required for my work","No","Not required for my work","No","Not required for my work","some text","I don't know","No","No",NA,NA,"Yes","Yes","No","Yes","Strongly Agree","Neutral","Neutral","Strongly Disagree","Disagree","Agree","Strongly Agree","Agree","Sometimes","Never","Regularly","Rarely","I don't understand this question","All the time","Never","Never","Never","All the time","Sometimes","Never","Never","All the time","All the time","I don't understand this question","Sometimes","Never","Never","Rarely","Rarely","I don't know","No","Yes","some text","some text","some text",NA
100000327,328,NA,NA,"100.00.000.00",NA,1698057900,1699075800,"Web link 4","NHS or local healthcare service",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHS","Band 2",NA,"Northern Ireland",NA,NA,NA,"Public Health Agency","Bachelor's degree (or equivalent)","Mathematics","MSc","No","Mathematics","Other","No","Other","MSc","No","Never",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"some text","some text","some text",NA
100000328,329,NA,NA,"100.00.000.00",NA,1697632200,1698159600,"Web Link 2","Civil service, including devolved administrations","Senior Executive Officer (or equivalent)","UK Space Agency",NA,"Yes","No","Yes","No","Yes","No","No","Yes","Yes","Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Any other qualification",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Never",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"some text","some text",NA,"some text"
100000329,330,NA,NA,"100.00.000.00",NA,1698272100,1699322400,"Web link 4","NHS or local healthcare service",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHS","Band 2",NA,"Scotland",NA,"NHS Scotland",NA,NA,"Any other qualification",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rarely","No","I don't know","No","No","I don't know","Yes","I don't know","Yes","I don't know","I don't know","I don't know",NA,"Not required for my work","Not required for my work","No","Not required for my work","No","Yes","No","Yes","Yes","No",NA,"Yes","I don't know","I don't know",NA,NA,"Yes","Yes","Yes, and I am a RAP Champion","Yes, but I haven't read it","Disagree","Neutral","Agree","Neutral","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Rarely","Regularly","All the time","Never","Never","Sometimes","Rarely","Never","Rarely","All the time","I don't understand this question","Sometimes","All the time","Regularly","Sometimes","All the time","Never","All the time","Never","Regularly","Never","Yes","No","No","some text",NA,NA,"some text"
100000330,331,NA,NA,"100.00.000.00",NA,1700091000,1699564500,"Web link 4","Civil service, including devolved administrations","Higher Executive Officer (or equivalent)","HM Revenue & Customs (excl. agencies)",NA,"Yes","Yes","No","Yes","Yes","No","Yes","Yes","No","Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bachelor's degree (or equivalent)","Other","Other","Yes","Science","Other","No",NA,NA,NA,"Never",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"some text","some text",NA
100000331,332,NA,NA,"100.00.000.00",NA,1699489800,1698664500,"Default Web Link","Civil service, including devolved administrations","Administrative Officer (or equivalent)","Crown Prosecution Service",NA,"Yes","No","No","Yes","No","No","Yes","Yes","No","No","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bachelor's degree (or equivalent)","Mathematics","BSc","Yes","English","BSc","Yes","Science","Other","Yes","All the time","Yes","Yes","Yes","I don't know","I don't know","Yes","No","I don't know","No","Yes","No","some text","Yes","Yes","Not required for my work","No","Not required for my work","No","Not required for my work","No","No","Not required for my work",NA,"Yes","Yes","I don't know",NA,NA,"Yes","I don't know","Yes","No","Neutral","Agree","Strongly Disagree","Disagree","Neutral","Disagree","Neutral","Strongly Disagree","Never","I don't understand this question","I don't understand this question","All the time","Rarely","Rarely","Never","Never","Sometimes","Regularly","Regularly","Regularly","Rarely","Rarely","Sometimes","Rarely","Rarely","Sometimes","Sometimes","Regularly","All the time","No","No","No","some text","some text",NA,"some text"
